Día,Entrada,Salida,h:m,Tiempo,Tarifa (horaria),Pesos,Presupuesto,Approved,Estado,Billable,Customer,Project,Activity,Description,Comentario,Location,Tracking Number,Nombre de usuario,despejado
04.08.,16:05,19:20,3:14,3.24,36.56,118.63,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
04.08.,15:30,16:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,0
04.08.,15:30,17:15,1:45,1.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Configuración i3 con @ddebonis.,,,,lcolombo,0
04.08.,14:30,15:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion manos a la obra,,,,ddebonis,0
04.08.,14:30,15:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Firma convenio MDS.,,,,lcolombo,0
04.08.,13:45,14:30,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"Organización tareas Banfield, Comunicación y Redes sociales.",,,,lcolombo,0
04.08.,13:45,15:45,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,0
04.08.,13:41,15:47,2:05,2.10,36.56,76.60,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
04.08.,13:30,14:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
04.08.,10:45,11:25,0:40,0.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Organización comunicación con @cuberti. ,,,,lcolombo,0
04.08.,10:30,17:30,7:00,7.00,36.56,255.92,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,0
04.08.,10:00,14:15,4:15,4.26,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
04.08.,08:00,13:30,5:30,5.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,0
03.08.,15:37,18:19,2:42,2.71,0.00,0.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
03.08.,15:05,15:37,0:32,0.54,36.56,19.72,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
03.08.,15:00,16:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,0
03.08.,14:00,15:00,1:00,1.00,28.00,28.00,,,open,0%,Bitson,Bitson,Desarrollo,Geminis,,,,ddebonis,0
03.08.,14:00,18:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Intercooperativo,Reunión en Devecoop por Kairós y estrategias comerciales.,,,,lcolombo,0
03.08.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
03.08.,10:50,15:00,4:10,4.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
03.08.,10:15,17:01,6:46,6.78,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,"html(javaScript)
cuando me canso paso a:css 
cuando me canso intento instalar paquetes OBVIAMENTE con la terminal!!! 
:)",,,,acuervo,0
03.08.,10:00,13:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,0
03.08.,10:00,18:00,8:00,8.00,36.56,292.48,,,open,0%,Bitson,Bitson,Operativo,"SCA DASHBOARD
Reunion Bitson
SCA DASHBOARD",,,,abrunacci,0
03.08.,10:00,15:45,5:45,5.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,reunion devecoop,,,,hbrunacci,0
02.08.,19:48,20:25,0:36,0.61,36.56,22.40,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
02.08.,16:00,17:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,0
02.08.,15:51,17:40,1:48,1.81,0.00,0.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
02.08.,15:45,18:00,2:15,2.25,0.00,0.00,,,open,0%,Bitson,Bitson,Orden/Limpieza,Organización espacio de trabajo @acuervo.,,,,lcolombo,0
02.08.,14:30,16:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion semanal,,,,ddebonis,0
02.08.,14:10,15:45,1:35,1.58,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Charla sobre tareas y responsabilidades de cada uno.,,,,lcolombo,0
02.08.,14:06,15:51,1:45,1.76,36.56,64.28,,,open,%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
02.08.,13:40,14:10,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Orden/Limpieza,Orden estantería,,,,lcolombo,0
02.08.,13:30,14:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
02.08.,12:00,13:30,1:30,1.50,36.56,54.84,,,open,0%,Bitson,Bitson,Operativo,Buscar servidor de ECSA a microglobal,,,,ddebonis,0
02.08.,11:15,15:00,3:45,3.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
02.08.,11:00,11:45,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Mail a cooperativa por RO. Asistencia instalación TeamViewer @abrunacci.,,,,lcolombo,0
02.08.,10:30,12:00,1:30,1.50,28.00,42.00,,,open,0%,Bitson,Bitson,Desarrollo,Geminis,,,,ddebonis,0
02.08.,10:15,17:33,7:18,7.30,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,html/css ,,,,acuervo,0
02.08.,10:00,11:00,1:00,1.00,585.00,585.00,,,open,0%,ECSA,Sigas SCA,Operativo,Revisión importador La Renga.,,,,lcolombo,0
02.08.,10:00,18:30,8:30,8.50,36.56,310.76,,,open,0%,Bitson,Bitson,Operativo,"BEAGLE
Reunion Bitson
SCA",,,,abrunacci,0
02.08.,10:00,15:45,5:45,5.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,0
01.08.,17:15,17:45,0:30,0.50,585.00,292.50,,,open,0%,ECSA,Beagle SCA,Operativo,Revisión de código con @abrunacci.,,,,lcolombo,0
01.08.,16:00,17:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion Geminis,,,,ddebonis,0
01.08.,16:00,17:15,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Reunión con GEMINIS,,,,lcolombo,0
01.08.,15:35,16:00,0:25,0.42,585.00,243.75,,,open,0%,ECSA,Beagle SCA,Operativo,Setup environment con @abrunacci,,,,lcolombo,0
01.08.,15:30,15:35,0:05,0.08,585.00,48.75,,,open,0%,ECSA,Servidores,Presupuesto,Compra Lenovo TS-150 en microglobal. @cuberti gestión de pago.,,,,lcolombo,0
01.08.,15:15,15:30,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Pago de servidores OVH con @cuberti.,,,,lcolombo,0
01.08.,15:00,16:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,0
01.08.,15:00,15:15,0:15,0.25,585.00,146.25,,,open,0%,SanyoJafep,Magento SanyoJafep,Operativo,Actualización certificados SSL.,,,,lcolombo,0
01.08.,14:05,17:06,3:01,3.03,36.56,110.61,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
01.08.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion con Pablo,,,,ddebonis,0
01.08.,13:45,15:00,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Organización con @cuberti. Facturación mensual. Pagos y proyección financiera. Reunión con @pablo.godoy.,,,,lcolombo,0
01.08.,13:30,14:05,0:35,0.58,36.56,21.33,,,open,0%,Bitson,Bitson,Capacitación,AngularAnimations,,,,nespino,0
01.08.,13:15,17:48,4:33,4.55,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
01.08.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,0
01.08.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
01.08.,10:00,16:00,6:00,6.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,html / css ,,,,acuervo,0
01.08.,10:00,18:30,8:30,8.50,36.56,310.76,,,open,0%,Bitson,Bitson,Operativo,"Beagle
SCA
REunion Pablo
Reunion Geminis",,,,abrunacci,0
01.08.,08:46,09:46,1:00,1.01,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
01.08.,08:00,12:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,0
31.07.,19:06,20:01,0:54,0.92,36.56,33.46,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
31.07.,17:25,18:00,0:35,0.58,585.00,341.25,,,open,0%,ECSA,Sigas SCA,Operativo,Instalación en modo producción SIGAS SCA. Supervisor + Nginx.,,,,lcolombo,0
31.07.,17:00,17:25,0:25,0.42,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Alta de mail acuervo@bitson.com.ar. Alta en la lista de trabajos. Alta en owncloud.,,,,lcolombo,0
31.07.,16:50,18:49,1:59,1.98,36.56,72.55,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
31.07.,16:30,17:00,0:30,0.50,585.00,292.50,,,open,0%,ECSA,Sigas SCA,Operativo,Update en CONTRIBUTING.md,,,,lcolombo,0
31.07.,15:20,16:30,1:10,1.17,585.00,682.50,,,open,0%,ECSA,Sigas SCA,Operativo,Revisión instalación desde 0 en VAGRANT. Fix in backend.py,,,,lcolombo,0
31.07.,14:38,15:45,1:07,1.12,36.56,41.03,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
31.07.,14:20,15:20,1:00,1.00,585.00,585.00,,,open,0%,Bitson,Bitson,Operativo,Actualización máquinas @hbrunacci y @cuberti.,,,,lcolombo,0
31.07.,14:00,15:30,1:30,1.50,28.00,42.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Failover,,,,ddebonis,0
31.07.,13:45,14:20,0:35,0.58,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Organización semanal con @cuberti. Control contable y financiero.,,,,lcolombo,0
31.07.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
31.07.,12:00,16:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,acuervo,0
31.07.,10:00,11:52,1:52,1.88,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,instalacion so,,,,acuervo,0
31.07.,09:40,14:20,4:40,4.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
31.07.,09:00,11:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Organización interna con @cuberti y @ddebonis. Respuesta mails. Tareas @acuervo.,,,,lcolombo,0
31.07.,08:00,13:00,5:00,5.00,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Presupuesto,Failover frontend,,,,ddebonis,0
29.07.,21:00,22:00,1:00,1.00,36.56,36.56,,,open,0%,ECSA,Sigas SCA,Soporte Remoto,,,,,nespino,0
28.07.,23:30,01:00,1:30,1.50,585.00,877.50,,,open,0%,ECSA,Sigas SCA,Operativo,Fix Dashboard totales.,,,,lcolombo,0
28.07.,17:30,18:30,1:00,1.00,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Instalación,Revisión de instalación desde 0.,,,,lcolombo,0
28.07.,15:00,17:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Intercooperativo,FIT,,,,lcolombo,0
28.07.,14:00,15:00,1:00,1.00,585.00,585.00,,,open,0%,ECSA,Sigas SCA,Operativo,Fix en Dashboard totales para @hbrunacci en Huracán.,,,,lcolombo,0
28.07.,13:00,16:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Cromi,Testing,,,,,ddebonis,0
28.07.,12:30,14:00,1:30,1.50,585.00,877.50,,,open,0%,Bitson,Bitson,Operativo,Creando el paquete flask_btsn_auth_api,,,,lcolombo,0
28.07.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
28.07.,11:30,11:30,0:00,0.00,585.00,0.00,,,open,0%,Bitson,Bitson,Operativo,Creando el paquete flask_btsn_auth_api,,,,lcolombo,0
28.07.,11:20,13:30,2:10,2.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
28.07.,11:00,18:45,7:45,7.75,36.56,283.34,,,open,0%,Bitson,Bitson,Operativo,,,,,hbrunacci,0
28.07.,10:00,12:00,2:00,2.00,28.00,56.00,,,open,0%,Bitson,Bitson,Desarrollo,,,,,ddebonis,0
28.07.,08:00,12:30,4:30,4.50,36.56,164.52,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,0
27.07.,17:23,18:20,0:56,0.93,36.56,34.15,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
27.07.,16:00,17:30,1:30,1.50,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Presupuesto,Failover flow con @abrunacci y @ddebonis.,,,,lcolombo,0
27.07.,15:00,17:30,2:30,2.50,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Reunion,Failover,,,,ddebonis,0
27.07.,14:30,16:00,1:30,1.50,585.00,877.50,,,open,0%,Bitson,Bitson,Operativo,Levantando vieja máquina de cise. http://old.cise.bitson.com.ar,,,,lcolombo,0
27.07.,14:15,17:10,2:54,2.91,36.56,106.42,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
27.07.,14:00,18:30,4:30,4.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,0
27.07.,13:30,15:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,0
27.07.,12:30,13:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
27.07.,11:00,11:30,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Operativo,Subiendo paquetes a PyPI,,,,lcolombo,0
27.07.,10:00,18:30,8:30,8.50,36.56,310.76,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,0
27.07.,08:00,12:30,4:30,4.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,0
26.07.,23:00,01:30,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Instalación de moodle para CISE. 2 intentos fallidos con docker. 1 intento exitoso con el docker compose de bitnami.,,,,lcolombo,0
26.07.,20:25,21:39,1:14,1.23,36.56,45.10,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
26.07.,18:00,20:00,2:00,2.00,585.00,1170.00,,,open,0%,Bitson,Bitson,Operativo,Alta PowerDNS con PostgreSQL y conexión como SLAVE.,,,,lcolombo,0
26.07.,17:30,18:00,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Operativo,Troubleshooting CISE con @abrunacci.,,,,lcolombo,0
26.07.,17:00,17:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Charla con @hbrunacci x Tótem y cobro de Devecoop. Estrategia Tótem (pasos a seguir). Revisión estrategia comercial de Silver Rabbit.,,,,lcolombo,0
26.07.,16:50,19:30,2:39,2.67,0.00,0.00,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
26.07.,15:30,17:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion con Tole,,,,ddebonis,0
26.07.,15:30,17:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,con Tole.,,,,lcolombo,0
26.07.,15:18,16:50,1:31,1.52,36.56,55.60,,,open,%,Bitson,Bitson,Capacitación,,,,,nespino,0
26.07.,15:00,15:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Organización interna: consultas @abrunacci x Banfield. @hbrunacci implementación Dashboard.,,,,lcolombo,0
26.07.,14:45,15:00,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Setup oficina.,,,,lcolombo,0
26.07.,14:00,15:30,1:30,1.50,28.00,42.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,0
26.07.,13:30,16:40,3:10,3.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,0
26.07.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
26.07.,13:00,15:18,2:18,2.31,36.56,84.56,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
26.07.,13:00,18:30,5:30,5.50,36.56,201.08,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,0
26.07.,12:15,12:45,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Operativo,Subiendo paquete con PyPI,,,,lcolombo,0
26.07.,11:30,12:15,0:45,0.75,585.00,438.75,,,open,0%,Bitson,Bitson,Operativo,Arreglando el SGS en la VM de prueba. (Configuración de Nginx con PHP),,,,lcolombo,0
26.07.,09:00,13:00,4:00,4.00,0.00,0.00,,,open,0%,ECSA,Sigas SGS,Testing,Pruebas de error de nueva implementacion en nueva ip,,,,ddebonis,0
25.07.,22:00,23:30,1:30,1.50,585.00,877.50,,,open,0%,Bitson,Bitson,Operativo,Configuración de PowerDNS en ns3.bitson.com.ar,,,,lcolombo,0
25.07.,18:00,20:00,2:00,2.00,585.00,1170.00,,,open,0%,Bitson,Bitson,Operativo,Instalación de PowerDNS con PostgreSQL fallida. Instalación de PowerDNS con MySQL y Front PowerDNSAdmin.,,,,lcolombo,0
25.07.,17:30,18:00,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Operativo,Intentando levantar el SGS Front en Vagrant.,,,,lcolombo,0
25.07.,16:30,17:30,1:00,1.00,585.00,585.00,,,open,0%,Bitson,Bitson,Operativo,Levantando server en Digital Ocean: ns3 == black-fox,,,,lcolombo,0
25.07.,15:15,16:15,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,0
25.07.,14:30,16:30,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Organización con @cuberti. Soporte instalación nueva SGS & SCA a @abrunacci.,,,,lcolombo,0
25.07.,14:00,17:00,3:00,3.00,28.00,84.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,0
25.07.,14:00,17:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
25.07.,13:36,17:35,3:58,3.97,36.56,145.27,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
25.07.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Presupuesto,Nuevo dashboard,,,,ddebonis,0
25.07.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
25.07.,10:00,12:00,2:00,2.00,28.00,56.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Nuevo dashboard,,,,ddebonis,0
25.07.,10:00,18:13,8:13,8.22,36.56,300.63,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,0
25.07.,09:15,10:15,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,0
24.07.,23:00,01:00,2:00,2.00,36.56,73.12,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,0
24.07.,19:00,19:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Capacitación @acuervo.,,,,lcolombo,0
24.07.,18:05,19:00,0:55,0.92,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Revisión mails @cuberti. Verificación cobro de Betterez. Ayuda a @abrunacci con Vagrant y VirtualBox,,,,lcolombo,0
24.07.,17:50,18:05,0:15,0.25,585.00,146.25,,,open,0%,SanyoJafep,Magento SanyoJafep,Operativo,Actualización de configuración de SMTP. Probando con puerto 587 y funcionó.,,,,lcolombo,0
24.07.,17:40,17:50,0:10,0.17,585.00,97.50,,,open,0%,ECSA,Servidores,Operativo,Problema en La Rural con el Servidor de San Luis. Assertion Error.... sin solución.,,,,lcolombo,0
24.07.,17:26,20:02,2:36,2.60,36.56,95.15,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
24.07.,17:10,17:40,0:30,0.50,585.00,292.50,,,open,0%,SanyoJafep,Magento SanyoJafep,Operativo,Intento de conexión SMTP.,,,,lcolombo,0
24.07.,17:00,17:10,0:10,0.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Capacitación @acuervo.,,,,lcolombo,0
24.07.,16:00,17:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Reunión semanal.,,,,lcolombo,0
24.07.,15:00,16:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Charla con Neto Licursi de Cambá.,,,,lcolombo,0
24.07.,14:30,17:00,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"Reunion semanal, reunion con Neto que no hicimos nada.",,,,ddebonis,0
24.07.,14:30,15:00,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Reunion,Reunión semanal.,,,,lcolombo,0
24.07.,14:30,17:00,2:30,2.50,36.56,91.40,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
24.07.,14:30,19:30,5:00,5.00,36.56,182.80,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,0
24.07.,14:00,14:30,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Gestión Interna,Cálculo de retiros semanales.,,,,lcolombo,0
24.07.,13:30,18:30,5:00,5.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,0
24.07.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
24.07.,10:00,13:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,GraphQL,,,,ddebonis,0
24.07.,08:00,10:00,2:00,2.00,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Testing,"SCA - pruebas de dashboard, errores",,,,ddebonis,0
23.07.,21:00,23:00,2:00,2.00,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Instalación,"implementacion de Dashboard
Verificación de problemas.",,,,hbrunacci,0
21.07.,18:34,21:18,2:43,2.72,36.56,99.54,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
21.07.,18:20,20:00,1:40,1.67,36.56,60.93,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,0
21.07.,17:45,19:15,1:30,1.50,585.00,877.50,,,open,0%,Bitson,Kairos,Operativo,Actualización de Wiki de instalación de Tótem.,,,,lcolombo,0
21.07.,17:07,18:09,1:01,1.03,36.56,37.67,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
21.07.,16:55,17:45,0:50,0.83,585.00,487.50,,,open,0%,Bitson,Bitson,Operativo,Cleanup GitLab repos.,,,,lcolombo,0
21.07.,16:23,16:52,0:28,0.48,36.56,17.48,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
21.07.,15:13,16:21,1:08,1.15,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
21.07.,15:00,16:55,1:55,1.92,585.00,1121.25,,,open,0%,Bitson,Bitson,Reunion,Reunión con Fer Claverino.,,,,lcolombo,0
21.07.,14:30,16:30,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion con Fernando Claverino,,,,ddebonis,0
21.07.,14:30,15:00,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Gestión Interna,Setup oficina. Impresión Capacitación ágil. Actualización Wiki Tótem.,,,,lcolombo,0
21.07.,14:03,15:12,1:09,1.16,36.56,42.30,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
21.07.,13:15,13:45,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Operativo,Instalación gitlab-ci-multi-runner en Alsina.,,,,lcolombo,0
21.07.,13:00,14:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,0
21.07.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
21.07.,11:30,12:15,0:45,0.75,585.00,438.75,,,open,0%,Bitson,Bitson,Operativo,Actualización VM SIGAS@Alsina (192.168.1.11) para instalación de GitLab Runner.,,,,lcolombo,0
21.07.,11:15,11:30,0:15,0.25,585.00,146.25,,,open,0%,Bitson,Bitson,Operativo,Configuraciń y activación de OmniAuth en GitLab.,,,,lcolombo,0
21.07.,11:00,17:00,6:00,6.00,36.56,219.36,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,0
21.07.,10:45,11:15,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Operativo,Actualización datos servers OVH en Keeweb.,,,,lcolombo,0
21.07.,10:00,10:45,0:45,0.75,585.00,438.75,,,open,0%,Bitson,Bitson,Operativo,Actualización de datos de VMs @ Alsina en KeeWeb.,,,,lcolombo,0
21.07.,09:15,16:00,6:45,6.75,0.00,0.00,,,open,0%,Bitson,Kairos,Instalación,"Implementacion de Totem en Osmedica Gerli
prueba de sistema completa
",,,,hbrunacci,0
21.07.,08:00,12:00,4:00,4.00,28.00,112.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,0
20.07.,20:00,20:50,0:50,0.83,585.00,487.50,,,open,0%,Kairos - Totem,Osmedica,Operativo,Empaque.,,,,lcolombo,0
20.07.,18:13,20:40,2:26,2.45,36.56,89.43,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
20.07.,17:00,20:00,3:00,3.00,585.00,1755.00,,,open,0%,Kairos - Totem,Osmedica,Operativo,Instalación Tótem. Explicación @acuervo.,,,,lcolombo,0
20.07.,16:38,18:10,1:31,1.52,36.56,55.54,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
20.07.,15:00,18:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,,,,,ddebonis,0
20.07.,15:00,17:00,2:00,2.00,585.00,1170.00,,,open,0%,Kairos - Totem,Osmedica,Operativo,Pruebas pre-instalación.,,,,lcolombo,0
20.07.,14:30,15:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
20.07.,13:30,16:22,2:52,2.88,36.56,105.27,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
20.07.,12:15,19:00,6:45,6.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Prueba dashboard
Pruebas Cise
Pruebas Totem
",,,,hbrunacci,0
20.07.,10:05,18:30,8:25,8.42,36.56,307.71,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,0
20.07.,10:00,14:30,4:30,4.50,28.00,126.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,0
