Día,Entrada,Salida,h:m,Tiempo,Tarifa (horaria),Pesos,Presupuesto,Approved,Estado,Billable,Customer,Project,Activity,Description,Comentario,Location,Tracking Number,Nombre de usuario,despejado
07.04.,09:00,10:45,1:45,1.75,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,Maestría,,,,lcolombo,0
06.04.,18:04,19:12,1:08,1.13,36.56,41.48,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
06.04.,18:04,18:04,0:00,0.00,36.56,0.01,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
06.04.,17:20,18:04,0:44,0.74,36.56,27.14,,,open,0%,Bitson,Bitson,Capacitación,Coaching con Fernando Aurelio,,,,nespino,0
06.04.,17:00,18:00,1:00,1.00,0.00,0.00,,,open,0%,Oportutek,Shopify,Desarrollo,,,,,mmesmer,0
06.04.,16:30,18:30,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
06.04.,16:20,17:20,0:59,1.00,36.56,36.51,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
06.04.,16:10,18:00,1:50,1.83,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Organización pendientes con @malecuervo,,,,lcolombo,0
06.04.,16:00,17:00,1:00,1.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
06.04.,15:30,16:10,0:40,0.67,0.00,0.00,,,open,0%,Bitson,Bitson,Intercooperativo,Charla c/@candimann y @gabhge x Tarifar.,,,,lcolombo,0
06.04.,15:30,16:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Aurelio,,,,acuervo,0
06.04.,15:00,16:00,1:00,1.00,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Desarrollo,,,,,mmesmer,0
06.04.,14:20,15:30,1:10,1.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Charla c/Ernesto de MuchTicket. Status pendientes de ECSA c/@marcosdmyr. Status shopify. Charla c/@cuberti x Atlantis.,,,,lcolombo,0
06.04.,13:30,15:30,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
06.04.,13:30,14:15,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,mmesmer,0
06.04.,13:00,16:30,3:30,3.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"documento para demo de beagle, mejoras en el doc de Mopla, cambios propuestos. Charla con Marcos",,,,hbrunacci,0
06.04.,12:30,13:30,1:00,1.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
06.04.,11:30,12:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
06.04.,10:46,15:23,4:37,4.63,36.56,169.17,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
06.04.,10:30,12:30,2:00,2.00,0.00,0.00,,,open,0%,Oportutek,Shopify,Desarrollo,,,,,mmesmer,0
06.04.,10:05,13:00,2:55,2.92,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
06.04.,01:00,03:00,2:00,2.00,36.56,73.12,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
06.04.,00:00,03:30,3:30,3.50,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Desarrollo,,,,,mmesmer,0
05.04.,23:59,00:50,0:51,0.86,36.56,31.28,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
05.04.,21:00,23:57,2:57,2.96,36.56,108.35,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
05.04.,16:54,18:45,1:50,1.84,0.00,0.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
05.04.,16:30,18:30,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Coordinación Operativo-Comercial,,,,lcolombo,0
05.04.,16:30,18:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,mmesmer,0
05.04.,15:00,16:54,1:54,1.91,36.56,69.91,,,open,0%,Bitson,Bitson,Gestión operativa,,,,,nespino,0
05.04.,15:00,17:30,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Comunicación,,,,,cuberti,0
05.04.,14:33,14:45,0:11,0.18,36.56,6.73,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
05.04.,14:30,16:30,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión operativa,Qué hacemos con bitson... Acciones y tareas pendientes.,,,,lcolombo,0
05.04.,14:30,16:30,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,mmesmer,0
05.04.,14:20,16:30,2:10,2.17,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Mopla(acciones),,,,acuervo,0
05.04.,13:00,13:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"Planificación bitson, qué hacemos de acá en adelante.",,,,lcolombo,0
05.04.,12:58,13:40,0:41,0.69,0.00,0.00,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
05.04.,12:30,13:30,1:00,1.00,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Comunicación,,,,,mmesmer,0
05.04.,12:10,12:58,0:48,0.81,36.56,29.74,,,open,0%,Bitson,Bitson,Gestión operativa,,,,,nespino,0
05.04.,11:00,13:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Reunión con La Base x financiamiento de MOPLA.,,,,lcolombo,0
05.04.,11:00,12:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,La Base,,,,acuervo,0
05.04.,11:00,12:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,mmesmer,0
05.04.,11:00,14:00,3:00,3.00,28.00,84.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,pruebas para demo Beagle,,,,hbrunacci,0
05.04.,10:30,11:30,1:00,1.00,36.56,36.56,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
05.04.,10:15,11:00,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Instalación,Instalación (fallida) WiFi en i5.,,,,lcolombo,0
05.04.,10:00,11:15,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
05.04.,10:00,10:15,0:15,0.25,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Reunion,Demo deploy en esc.bitson.group,,,,lcolombo,0
05.04.,10:00,11:00,1:00,1.00,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Desarrollo,,,,,mmesmer,0
04.04.,23:47,00:24,0:37,0.62,36.56,22.67,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
04.04.,18:41,22:30,3:48,3.80,36.56,138.94,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
04.04.,18:00,18:29,0:29,0.48,36.56,17.69,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
04.04.,17:04,18:00,0:55,0.93,36.56,34.06,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
04.04.,16:50,17:35,0:45,0.75,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Gestión Comercial,Creación VM producción,,,,lcolombo,0
04.04.,16:40,17:04,0:24,0.40,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
04.04.,16:00,17:15,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
04.04.,15:41,16:40,0:58,0.97,36.56,35.63,,,open,0%,Bitson,Bitson,Comunicación,,,,,nespino,0
04.04.,15:10,16:50,1:40,1.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Preparación material meetup Python @Devecoop.,,,,lcolombo,0
04.04.,15:00,15:41,0:40,0.68,36.56,24.75,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
04.04.,15:00,18:00,3:00,3.00,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Desarrollo,,,,,mmesmer,0
04.04.,14:37,15:00,0:22,0.38,36.56,13.97,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
04.04.,14:30,15:10,0:40,0.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,MuchTicket,,,,lcolombo,0
04.04.,14:30,15:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Presupuesto,,,,,mmesmer,0
04.04.,14:20,16:00,1:40,1.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
04.04.,14:18,14:37,0:19,0.32,36.56,11.69,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
04.04.,14:15,14:30,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Organización papeles pendientes. Preparación reunión MuchTicket.,,,,lcolombo,0
04.04.,14:00,14:30,0:30,0.50,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Desarrollo,,,,,mmesmer,0
04.04.,13:30,13:53,0:23,0.39,36.56,14.08,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
04.04.,12:15,13:25,1:10,1.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
04.04.,12:10,13:25,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,hbrunacci,0
04.04.,12:10,13:50,1:40,1.67,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,cuberti,0
04.04.,12:00,13:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Asamblea bitson,,,,lcolombo,0
04.04.,12:00,13:50,1:50,1.83,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,acuervo,0
04.04.,12:00,13:15,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,mmesmer,0
04.04.,11:30,12:00,0:30,0.50,0.00,0.00,,,open,0%,Oportutek,Shopify,Desarrollo,,,,,mmesmer,0
04.04.,11:20,12:00,0:40,0.67,0.00,0.00,,,open,0%,Bitson,Bitson,Comunicación,,,,,cuberti,0
04.04.,11:15,12:00,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Restauración recovery PC DD. Revisión actas con MC.,,,,lcolombo,0
04.04.,11:15,11:45,0:30,0.50,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
04.04.,11:05,12:10,1:05,1.08,28.00,30.33,,,open,0%,ECSA,Beagle SCA,Desarrollo,pruebas stand alone fixeado,,,,hbrunacci,0
04.04.,11:00,11:15,0:15,0.25,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Demo,Videollamada demo pre Congreso.,,,,lcolombo,0
04.04.,10:05,12:00,1:55,1.92,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
04.04.,10:00,11:30,1:30,1.50,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Desarrollo,,,,,mmesmer,0
03.04.,20:51,21:15,0:23,0.40,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
03.04.,20:26,20:26,0:00,0.00,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
03.04.,19:00,20:45,1:45,1.75,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,Maestría,,,,lcolombo,0
03.04.,18:27,20:24,1:57,1.95,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
03.04.,18:11,18:27,0:16,0.27,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
03.04.,18:00,18:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión operativa,Cierre de Ojumble y Shopify con MM.,,,,lcolombo,0
03.04.,17:45,18:00,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Charla con Luli Rodriguez.,,,,lcolombo,0
03.04.,17:00,17:45,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Charla con CU x Estrategia de Comunicación,,,,lcolombo,0
03.04.,16:00,17:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Charla técnica MinJus c/ MM y HB,,,,lcolombo,0
03.04.,16:00,17:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
03.04.,16:00,18:00,2:00,2.00,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Desarrollo,,,,,mmesmer,0
03.04.,15:30,16:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Organización agenda y eventos en calendario. Renuncia AB.,,,,lcolombo,0
03.04.,15:15,17:00,1:45,1.75,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
03.04.,15:00,15:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Coordinación MuchTicket x Visanet y MercadoPago.,,,,lcolombo,0
03.04.,14:00,16:00,2:00,2.00,0.00,0.00,,,open,0%,Oportutek,Shopify,Desarrollo,,,,,mmesmer,0
03.04.,13:00,17:30,4:30,4.50,0.00,0.00,,,open,0%,Oportutek,Shopify,Desarrollo,,,,,acuervo,0
03.04.,11:08,14:30,3:21,3.36,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
03.04.,11:00,12:40,1:40,1.67,0.00,0.00,,,open,0%,Bitson,Bitson,Comunicación,,,,,cuberti,0
03.04.,11:00,13:00,2:00,2.00,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Desarrollo,,,,,mmesmer,0
03.04.,10:00,12:30,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
03.04.,09:30,11:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Presupuesto LN Data.,,,,lcolombo,0
03.04.,09:00,17:45,8:45,8.75,28.00,245.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,solución a problemas de acceso múltiple a base de dato sqlite,,,,hbrunacci,0
03.04.,00:37,02:45,2:07,2.13,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
02.04.,16:33,20:00,3:26,3.45,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
01.04.,23:00,23:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión operativa,Análisis alternativas timetrackers y kanban.,,,,lcolombo,1
01.04.,21:55,23:00,1:05,1.08,0.00,0.00,,,open,0%,Bitson,Servidores,DevOps,Copia seguridad disco magento p/migración.,,,,lcolombo,1
31.03.,15:09,19:09,4:00,4.00,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
30.03.,20:18,20:32,0:14,0.25,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
30.03.,18:17,19:47,1:30,1.51,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
30.03.,13:20,17:20,4:00,4.00,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
29.03.,17:00,18:30,1:30,1.50,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Gestión Comercial,Reunión con Germán y @marcosdmyr.,,,,lcolombo,1
29.03.,14:20,21:14,6:53,6.89,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
29.03.,11:16,14:06,2:50,2.83,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
29.03.,01:29,05:28,3:58,3.98,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
28.03.,20:14,21:30,1:15,1.26,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
28.03.,18:00,19:00,1:00,1.00,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Gestión Comercial,"Reunión, demo.",,,,lcolombo,0
28.03.,17:41,19:21,1:40,1.68,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
28.03.,17:00,20:30,3:30,3.50,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
28.03.,16:30,18:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Presupuesto financiero abril 2018.,,,,lcolombo,0
28.03.,15:30,16:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Respuesta mail Pierre. Status charla con Nancy. Mini presentación MOPLA p/Jhonny. Averiguaciones LN Data con Fiqus y Devecoop.,,,,lcolombo,0
28.03.,15:17,16:40,1:22,1.37,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
28.03.,14:30,15:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Papeles PostAsamlea y Renuncias.,,,,lcolombo,0
28.03.,13:50,17:50,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
28.03.,13:42,15:16,1:33,1.56,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
28.03.,12:50,13:20,0:30,0.50,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
28.03.,12:21,13:20,0:59,0.98,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
28.03.,10:20,12:00,1:40,1.67,0.00,0.00,,,open,0%,Oportutek,Shopify,Desarrollo,,,,,acuervo,0
28.03.,10:00,11:15,1:15,1.25,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
28.03.,09:44,12:50,3:05,3.10,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
28.03.,09:40,15:55,6:15,6.25,28.00,175.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,"desarrollo , prepracion de demo, falla con base de datos bloqueada",,,,hbrunacci,0
28.03.,01:00,01:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,Marketing Digital,,,,lcolombo,0
27.03.,22:15,23:25,1:10,1.17,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Gestión Comercial,Propuesta MinJus,,,,lcolombo,0
27.03.,21:15,22:24,1:08,1.15,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
27.03.,18:45,20:35,1:50,1.83,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Coordinación Ojumble. Presupuesto Nancy. Presupuesto LN Data.,,,,lcolombo,0
27.03.,17:00,18:45,1:45,1.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunión con Santi. Cierre de Asamblea.,,,,lcolombo,0
27.03.,17:00,18:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,mmesmer,0
27.03.,16:30,17:00,0:30,0.50,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Gestión Comercial,Propuesta MinJus,,,,lcolombo,0
27.03.,16:00,17:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,,,,,ddebonis,0
27.03.,15:40,16:30,0:50,0.83,28.00,23.33,,,open,0%,Bitson,Bitson,Desarrollo,Deploy mailer w/reCAPTCHA.,,,,lcolombo,0
27.03.,15:30,15:40,0:10,0.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Legal,Cierre demanda Marco y EPCA con Vicky. ,,,,lcolombo,0
27.03.,15:00,15:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Call con Nicolás Base de LN Data x Prode.,,,,lcolombo,0
27.03.,15:00,17:30,2:30,2.50,0.00,0.00,,,open,0%,Oportutek,Shopify,Desarrollo,,,,,acuervo,0
27.03.,14:30,17:00,2:30,2.50,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
27.03.,14:14,17:31,3:17,3.29,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
27.03.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,(Viky),,,,acuervo,0
27.03.,14:00,16:40,2:40,2.67,28.00,74.67,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,hbrunacci,0
27.03.,14:00,16:00,2:00,2.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,ddebonis,0
27.03.,14:00,14:30,0:30,0.50,0.00,0.00,,,open,0%,Oportutek,Shopify,Gestión operativa,,,,,mmesmer,0
27.03.,13:52,14:14,0:22,0.37,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
27.03.,13:50,15:00,1:10,1.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Legal,Demanda EPCA y Marco con Vicky.,,,,lcolombo,0
27.03.,13:00,13:30,0:30,0.50,0.00,0.00,,,open,0%,Oportutek,Shopify,Desarrollo,,,,,mmesmer,0
27.03.,12:45,13:40,0:54,0.90,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
27.03.,12:01,12:45,0:43,0.73,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
27.03.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Kairos,DevOps,,,,,mmesmer,0
27.03.,11:26,12:01,0:35,0.59,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
27.03.,10:30,12:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Molinete Plastico,Reunion,"Reunión con Alan de moldumet, retiro de Piso plástico",,,,hbrunacci,0
27.03.,10:15,10:50,0:35,0.58,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Qué hacemos con ojumble...,,,,lcolombo,0
27.03.,10:10,13:45,3:35,3.58,0.00,0.00,,,open,0%,Oportutek,Shopify,Desarrollo,,,,,acuervo,0
27.03.,10:00,12:00,2:00,2.00,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Desarrollo,,,,,mmesmer,0
27.03.,09:48,11:26,1:37,1.63,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
27.03.,09:30,09:48,0:18,0.30,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
27.03.,08:45,09:30,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Envío de mails de propuestas. Agenda.,,,,lcolombo,0
27.03.,08:25,08:45,0:20,0.33,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Update Planilla Retiros 2018: 2do trimestre 2018.,,,,lcolombo,0
26.03.,22:05,22:20,0:14,0.24,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
26.03.,18:30,21:30,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Planificación 2018,,,,lcolombo,0
26.03.,18:05,18:20,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
26.03.,18:00,19:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,mmesmer,0
26.03.,17:30,18:00,0:30,0.50,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
26.03.,17:00,18:20,1:20,1.33,28.00,37.33,,,open,0%,Bitson,Bitson,Desarrollo,reCAPTCHA mailer,,,,lcolombo,0
26.03.,16:46,20:54,4:07,4.13,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
26.03.,16:30,17:00,0:30,0.50,28.00,14.00,,,open,0%,Bitson,Bitson,Desarrollo,API en AWS para mailer.,,,,lcolombo,0
26.03.,16:30,17:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Kairos,DevOps,,,,,mmesmer,0
26.03.,16:20,16:46,0:26,0.44,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
26.03.,16:00,18:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,,,,,ddebonis,0
26.03.,15:34,16:19,0:45,0.75,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
26.03.,15:30,16:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Update HubSpot. Estimación OT108/109/110.,,,,lcolombo,0
26.03.,15:30,16:40,1:10,1.17,0.00,0.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,hbrunacci,0
26.03.,15:30,16:30,1:00,1.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
26.03.,15:30,18:05,2:35,2.58,0.00,0.00,,,open,0%,Oportutek,Shopify,Desarrollo,,,,,acuervo,0
26.03.,14:00,15:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
26.03.,14:00,15:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Reunión semanal: Fer Aurelio (coach). Cómo seguimos en abril/2018.,,,,lcolombo,0
26.03.,14:00,15:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,acuervo,0
26.03.,14:00,16:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,ddebonis,0
26.03.,14:00,15:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,mmesmer,0
26.03.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,hbrunacci,0
26.03.,13:35,14:00,0:24,0.40,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
26.03.,13:04,13:35,0:31,0.52,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
26.03.,13:04,13:04,0:00,0.00,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
26.03.,12:30,13:40,1:10,1.17,0.00,0.00,,,open,0%,Oportutek,Shopify,Desarrollo,,,,,acuervo,0
26.03.,12:30,13:00,0:30,0.50,0.00,0.00,,,open,0%,Oportutek,Shopify,Desarrollo,,,,,mmesmer,0
26.03.,12:00,12:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
26.03.,12:00,12:30,0:30,0.50,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
26.03.,11:49,13:04,1:14,1.24,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
26.03.,11:30,12:00,0:30,0.50,0.00,0.00,,,open,0%,Oportutek,Shopify,Gestión operativa,,,,,mmesmer,0
